;place_id;place_name;place_rating;place_website;text;rating;time
508;ChIJtSdZbAY1tUYRyybyXELcwCQ;"Лор клиника ""Клиника уха, горла и носа""";4.0;http://www.lorlor.ru/;"Была на обследовании 21.08.16 у Листовой Марины Петровны. Врач внимательный, компетентный. Быстро поставила диагноз. Обследованием довольна. Результатом тоже. Смело рекомендую этого специалиста. 
Хочу также отметить администратора клиники. Она быстро заполнила документы. Была доброжелательна. От посещения клиники осталось приятное ощущение. 
Константинова Г.В.";5.0;1472811211.0
509;ChIJtSdZbAY1tUYRyybyXELcwCQ;"Лор клиника ""Клиника уха, горла и носа""";4.0;http://www.lorlor.ru/;На рецепции нагло себя ведут. ;3.0;1432386637.0
510;ChIJtSdZbAY1tUYRyybyXELcwCQ;"Лор клиника ""Клиника уха, горла и носа""";4.0;http://www.lorlor.ru/;" Чек на оказанные услуги не дают. 

";3.0;1424259931.0
511;ChIJFW-9pfxJtUYRTuwVerhkaOI;Столичный докторъ;4.9;http://www.sdoctor.ru/;Замучили бородавки, пытался от них избавиться последние 10 лет. Знакомые посоветовали клинику Столичный докторъ, и решил сходить проконсультироваться. Заверили, что избавят меня от бородавок с помощью жидкого азота, и я решил попробовать. В общем ходил на процедуры 5 дней, лицо было в красных пятнах, потом кожа шелушилась...а когда все это закончилось я увидел идеально чистое лицо, без единой бородавки. Прошло восемь месяцев, новых бородавок не появилось, надеюсь что это все! спасибо клинике!;4.0;1436306324.0
512;ChIJFW-9pfxJtUYRTuwVerhkaOI;Столичный докторъ;4.9;http://www.sdoctor.ru/;хожу на прием к гинекологу Горбачевой Элле Миряновне в клинику Столичный доктор, слышала о ней хорошие отзывы. пока что мое впечатление о ней тоже приятное, относится с пониманием к проблемам, умеет слушать. от одной проблемы по женской части ей удалось уже меня избавить, с другой проблемой есть положительный сдвиг. в целом клиника приятная, была тут лет 5 назад, изменения на лицо, и врачей   хороших стало больше и сама клиника лучше, ремонт сделали, с записью пациентов полный порядок. сдавала тут анализы, цены хочу сказать приемлемы, во многих других дороже (я специально интересовалась). ;5.0;1436562668.0
513;ChIJFW-9pfxJtUYRTuwVerhkaOI;Столичный докторъ;4.9;http://www.sdoctor.ru/;Второй год посещаю косметологический кабинет многопрофильной клиники «Столичный докторъ». Хотелось бы сразу отметить приятные цены, они ниже, а на некоторые процедуры даже существенно ниже, чем в других клиниках. В прошлом месяце делала курс коллагеновых масок, результат потрясающий, кожа стала более упругой и подтянутой. Делала у них различные процедуры, были даже инъекции ботокса)) главное всегда результатом оставалась довольна, поэтому я их частый клиент. ;5.0;1436735104.0
514;ChIJFW-9pfxJtUYRTuwVerhkaOI;Столичный докторъ;4.9;http://www.sdoctor.ru/;Раз в год обследуюсь в этой клинике. Делаю узи малого таза в и посещаю нескольких врачей. Хочу отметить, что клиника со временем стала лучше, сделали ремонт, появились отличные специалисты с большим стажем работы, исчезли очереди, так как сейчас очень грамотная запись пациентов. В клинике бывают акции на какие-либо услуги, недавно дочь сделала чистку кожи лица с очень хорошей скидкой.   ;5.0;1436196919.0
515;ChIJFW-9pfxJtUYRTuwVerhkaOI;Столичный докторъ;4.9;http://www.sdoctor.ru/;Делала в Столичном докторе инъекции ботокса. Также сдавала тут анализы, была на приеме у хирурга, дерматолога. О клинике в целом хорошее впечатление, не понимаю, почему у некоторых читала негативные отзывы... Хороший ремонт, комфортно, приходила по записи и мне не приходилось ждать, было свободно. В общем, минусов не нашла...;5.0;1437978152.0
516;ChIJX22obLNLtUYR5i9R6dxs-WU;Моситалмед;3.1;http://mositalmed.ru/;Отличная поликлиника. Лечусь только здесь более 8 лет по страховке. Отношение к каждому пациенту персональное, прием может занять и 10 минут и 40 по ситуации. Нет текучки кадров, у кого 8 лет назад лечился у тех и сейчас лечусь, что очень радует.  Да, бывают ситуации когда один врач что-то не углядел, но тут же можно пойти к другому и узнать альтернативное мнение. Так же нравится, что нет ощущения конвейера, да, возможно придется подождать в очереди, но и на вас потратят не формально отведенное время а столько сколько надо.;5.0;1509902135.0
517;ChIJX22obLNLtUYR5i9R6dxs-WU;Моситалмед;3.1;http://mositalmed.ru/;"Последние 2 месяца прохожу полное обследование по рабочему дмс. В целом впечатление хорошее. Из плюсов: всегда вежливое отношение и врачей и в регистратуре, очереди небольшие, только к терапевту были 3-4 человека , анализы делают быстро, приятная обстановка (если так можно сказать для про больницу). Врачи кто как конечно. В большинстве все квалифицированные, но иногда просто поражаешься, когда к.м.н. тебе говорит, что ""подзабыл анатомию"". Из минусов: часто вызывают на прием просто чтобы выписать лекарства - ехать час или больше, а в прием длится 3 минуты. По мне так это можно по имейлу или телефону сделать. Понятно, что они зарабатывают на каждом приеме, но пациенту очень неудобно. ";4.0;1477208378.0
518;ChIJX22obLNLtUYR5i9R6dxs-WU;Моситалмед;3.1;http://mositalmed.ru/;Если приходить по записи - все довольно быстро, врачи хорошие, анализы вообще на раз-два. Если приходите по страховке - могут загонять по кругу специалистов.;4.0;1503381446.0
519;ChIJX22obLNLtUYR5i9R6dxs-WU;Моситалмед;3.1;http://mositalmed.ru/;"Не рекомендую стоматологию данного заведения. Была на приеме у Бражник Л. Врач не смог определить по снимку (3 D компьютерная томография), а также по рентгеновскому снимку периодонтит зуба верхней челюсти. С трудом смогла найти на КТ мой зуб. Пришла по ДМС, до этого провела 3 контрольных осмотра у других специалистов, которые и поставили мне диагноз. Также при осмотре других зубов была явная неуверенность в том, что говорит. Цитирую: ""мне не понятно из-за чего он у Вас болит, могу назначить антибиотики"". Пропустила больной зуб, обратив на него внимание только после моего замечания. Не созвонилась со страховой, на глазок определив, что случай не страховой, и необходима будет оплата. В целом, создалось стойкое ощущение, что врач стремится побыстрее отделаться от пациента. Крайне не рекомендую.";1.0;1467628473.0
520;ChIJX22obLNLtUYR5i9R6dxs-WU;Моситалмед;3.1;http://mositalmed.ru/;"Наблюдаюсь в данной поликлинике уже лет 6-7 по страховке от работы.  Действительно есть врачи от бога, а есть на отвали. Но больше плюсов чем минусов.  Многих врачей знаю, хожу часто  (по максимуму использую свою страховку, а она у меня крутая практически все халява ;). Полностью обследовался, что надо и не надо ))) В целом поликлинике можно поставить твердую 4. Все обследования делают быстро и качественно, очередей ненаблюдал  в регистратуре тоже всегда все отлично.";4.0;1471525721.0
521;ChIJz3OJRzdKtUYRLpJZpxr5mgE;Здоровье Детям;4.2;http://www.zdordet.ru/;Единственное нормальное место где можно вылечить ребенка;5.0;1447682265.0
522;ChIJz3OJRzdKtUYRLpJZpxr5mgE;Здоровье Детям;4.2;http://www.zdordet.ru/;;5.0;1498553178.0
523;ChIJz3OJRzdKtUYRLpJZpxr5mgE;Здоровье Детям;4.2;http://www.zdordet.ru/;;1.0;1496910380.0
524;ChIJz3OJRzdKtUYRLpJZpxr5mgE;Здоровье Детям;4.2;http://www.zdordet.ru/;;5.0;1462432983.0
525;ChIJz3OJRzdKtUYRLpJZpxr5mgE;Здоровье Детям;4.2;http://www.zdordet.ru/;;5.0;1421699622.0
526;ChIJ343MdNFLtUYRlo0PsFSaK-Q;Медико-С;3.3;http://hvatov.clinic/;"После мытарств с платными поликлиниками и неверными диагнозами наконец-то именно в этом медцентре сразу поставили верный диагноз. Потратил деньги только за прием. Выписали дешевые но эффективные препараты, при этом вопреки традициям кучу анализов в своей клинике не назначали. 
Глядя на такой контраст в методах работы и эффективности просто не мог не написать этот отзыв.";5.0;1370416685.0
527;ChIJ343MdNFLtUYRlo0PsFSaK-Q;Медико-С;3.3;http://hvatov.clinic/;Развод на деньги;1.0;1498752934.0
528;ChIJ343MdNFLtUYRlo0PsFSaK-Q;Медико-С;3.3;http://hvatov.clinic/;;4.0;1448531154.0
529;ChIJ79ckmedMtUYRW1r62auO6i0;Частный доктор;5.0;http://personaldoctor.ru/;;5.0;1365358167.0
530;ChIJTVxi9yBKtUYRTkw1_AroS9k;МЕДЭКС;1.0;http://medeks.ru/;Ужасное место;1.0;1486904340.0
531;ChIJz38Wo8W0SkER3QQNPaWQmrE;Городская клиническая больница № 53;5.0;https://www.rlsnet.ru/hos_index_id_1240.htm;Хирургия была потрясающая. Была...((;5.0;1485292831.0
532;ChIJz38Wo8W0SkER3QQNPaWQmrE;Городская клиническая больница № 53;5.0;https://www.rlsnet.ru/hos_index_id_1240.htm;Больница хорошая. Жалко что закроют....;5.0;1439024835.0
533;ChIJz38Wo8W0SkER3QQNPaWQmrE;Городская клиническая больница № 53;5.0;https://www.rlsnet.ru/hos_index_id_1240.htm;ый;5.0;1461836700.0
534;ChIJz38Wo8W0SkER3QQNPaWQmrE;Городская клиническая больница № 53;5.0;https://www.rlsnet.ru/hos_index_id_1240.htm;;5.0;1391963882.0
535;ChIJ927dG160SkERJ16aRhHSBHg;Центральная клиническая больница №6 ОАО РЖД;4.3;http://www.ckb6.ru/;В целом уровень медицинской помощи моей жене достойный. Женский врач грамотный, все вопросы решили быстро и эффективно. Кроме того, есть возможность по приемлемой цене пройти обследование и сдать анализы. Цены не то чтобы низкие, но и не максимальные.;5.0;1509314660.0
536;ChIJ927dG160SkERJ16aRhHSBHg;Центральная клиническая больница №6 ОАО РЖД;4.3;http://www.ckb6.ru/;Есть далеко не все специалисты. Даже на платной основе врачи общаются так, будто делают одолжение, а один вообще хамил.;3.0;1501668250.0
537;ChIJ927dG160SkERJ16aRhHSBHg;Центральная клиническая больница №6 ОАО РЖД;4.3;http://www.ckb6.ru/;Отличный специалист массажист Вадим Лазарев. Советую!;5.0;1502114486.0
538;ChIJ927dG160SkERJ16aRhHSBHg;Центральная клиническая больница №6 ОАО РЖД;4.3;http://www.ckb6.ru/;Врачи вечно с недовольными лицами;3.0;1481104368.0
539;ChIJ927dG160SkERJ16aRhHSBHg;Центральная клиническая больница №6 ОАО РЖД;4.3;http://www.ckb6.ru/;;5.0;1507824822.0
540;ChIJYy7k-qBLtUYRuAWZ3Bfpb1Y;№ 9 Лечебно-диагностический Центр Министерства Обороны РФ ФГУ;4.6;http://www.9ldc.ru/;Пока могу только поблагодарить лор специалиста, к которому была недавно записана. Осмотр провела по всем правилам, исследуя каждый  миллиметрик моего оториноларинго простанства. Поставила правильный диагноз, который, не могли поставить несколько посещенных мной ранее лорспециалистов в других клиниках, возводящих мою проблему в нное посещение дополнительных врачей и покупки фармпрепаратов по космическим ценам, соответственно вгоняя меня в животный страх от предстоящих дорогостоящих и, как оказалось, не нужных мне манипуляций. Мой недуг излечился  минимумом фармы и без навязывания дополнительных услуг психотерапевта. Проверю еще несколько специалистов и тогда окончательный диагноз появится в Гугле. Пока пятерка. За здоровье наших защитников отечества можно не волноваться!!!;5.0;1476735126.0
541;ChIJYy7k-qBLtUYRuAWZ3Bfpb1Y;№ 9 Лечебно-диагностический Центр Министерства Обороны РФ ФГУ;4.6;http://www.9ldc.ru/;Для плановых обследований неплохо. Но если сравнивать с поликлиниками иных министерств, например Министерства экономического развития, то есть над чем еще работать!;4.0;1485338221.0
542;ChIJYy7k-qBLtUYRuAWZ3Bfpb1Y;№ 9 Лечебно-диагностический Центр Министерства Обороны РФ ФГУ;4.6;http://www.9ldc.ru/;"Отличное отношение, чистота
Делала там операцию по женским?
Чувствуешь себя человеком, а не собакой как в других местах 
 ";5.0;1483525119.0
543;ChIJYy7k-qBLtUYRuAWZ3Bfpb1Y;№ 9 Лечебно-диагностический Центр Министерства Обороны РФ ФГУ;4.6;http://www.9ldc.ru/;Хорошие специалисты, отличное обслуживание;5.0;1491149124.0
544;ChIJYy7k-qBLtUYRuAWZ3Bfpb1Y;№ 9 Лечебно-диагностический Центр Министерства Обороны РФ ФГУ;4.6;http://www.9ldc.ru/;Невропатолог Кокарева Светлана Анатольевна - хороший врач, внимательная, отаечает подробно на все вопросы.;5.0;1449126988.0
545;ChIJWaezphA2tUYRX2SBANkR4DQ;Семейный доктор, Поликлиника №11;4.2;http://www.fdoctor.ru/;"Выражаю искреннюю БЛАГОДАРНОСТЬ доктору неврологу Дьяковой Марии Олеговне, знающим свое дело и являющимся] высококвалифицированным специалистом.За её чуткое во время приёма, внимательное отношение, индивидуальный подход, умение выслушать, объяснить мне мои проблемы. Этот человек с чистым и добрым сердцем.Желаю Ей больших успехов и благодарных пациентов!
С уважением. Лазарев Юрий Эльханович";5.0;1499857044.0
546;ChIJWaezphA2tUYRX2SBANkR4DQ;Семейный доктор, Поликлиника №11;4.2;http://www.fdoctor.ru/;;5.0;1501350804.0
547;ChIJWaezphA2tUYRX2SBANkR4DQ;Семейный доктор, Поликлиника №11;4.2;http://www.fdoctor.ru/;;5.0;1483610972.0
548;ChIJWaezphA2tUYRX2SBANkR4DQ;Семейный доктор, Поликлиника №11;4.2;http://www.fdoctor.ru/;;1.0;1476092182.0
549;ChIJWaezphA2tUYRX2SBANkR4DQ;Семейный доктор, Поликлиника №11;4.2;http://www.fdoctor.ru/;;5.0;1404120300.0
550;ChIJLbg-X59LtUYRzeLyrwrpA60;9-Й Лечебно-диагностический Центр Министерства Обороны;5.0;http://www.9ldc.ru/;;5.0;1317725338.0
551;ChIJxVA_UipKtUYR-bdK71SfUAY;Медцентрсервис;4.8;http://www.medcentrservis.ru/;"Выбрал эту клинику по лучшей цене и хорошим отрывам о враче. К сожалению, низкая цена обернулась внезапной оплатой т.н. ""Схемы лечения"" (просто список лекарств), и стоимость в итоге составила в пять раз больше ожидаемой. Я бы не расстраивался из-за денег и потраченного времени, если бы врач мне действительно помог. По итогу лечения моё состояние стало только хуже. Дерматолог отмахнулся фразой вроде ""это вторичное покраснение, скоро пройдёт"". Он ошибся. Надеюсь, другим повезло больше, но у меня создалось стойкое ощущение, что с меня лишь хотят стрясти побольше денег и поскорее от меня избавиться. Теперь лечусь у другого врача в другой клинике, где я увидел сам, каким на самом деле должен быть приём у профессионального и добросовестного дерматолога. Это был тщательный, разносторонний анализ, а не просто беглый взгляд; была составлена настоящая подробная схема лечения, на две страницы, бесплатно. В общем, не ведитесь на низкие цены и хорошие отзывы. Я сам оставил хороший отзыв об этом горе-враче, т.к. специалист из сервиса docdoc позвонил сразу после приёма, когда я шёл довольный ""лечением"", с лапшой на ушах.";2.0;1512599856.0
552;ChIJxVA_UipKtUYR-bdK71SfUAY;Медцентрсервис;4.8;http://www.medcentrservis.ru/;Отличная современная клиника, специалистов они у себя толковых собрали, именно по этому и обращался сюда к Гурьеву Владимиру Николаевичу, его многие по городу знают и рекомендовали мне. Записывался я к нему на прием заранее, так что в очереди сидеть не пришлось. Врач отличный, уделил мне достаточно времени. общался вежливо. объяснил с чем моя проблема связана и назначил эффективное лечение. Приеду еще к нему!;5.0;1510041826.0
553;ChIJxVA_UipKtUYR-bdK71SfUAY;Медцентрсервис;4.8;http://www.medcentrservis.ru/;Обратилась в медцентрсервис на 1905 года для посещения гинеколога. И посещением осталась довольна. Уже долго меня мучают боли в нижней части области живота и вот по рекомендации подруги обратилась сюда. Зайдя на сайт связалась с грамотным и вежливым консультантом, которая и записала на приём и разъяснила все нюансы о стоимости. Прийдя на приём к гинекологу мне выписали лечение, которое сразу же дало результат. Боли прекратились. Спасибо;5.0;1508794285.0
554;ChIJxVA_UipKtUYR-bdK71SfUAY;Медцентрсервис;4.8;http://www.medcentrservis.ru/;До этой клиники мне далековато добираться, но знаю что тут работает хороший уролог Ниязов Аслан Абдуллаевич, по этой причине сюда и обращался.  Поскольку записывался заранее то по приезду в очереди сидеть не пришлось, сразу к врачу попал. Специалист компетентный, диагноз поставил правильно, назначенное лечение оказалось эффективным, и это для меня главное!;5.0;1511298737.0
555;ChIJxVA_UipKtUYR-bdK71SfUAY;Медцентрсервис;4.8;http://www.medcentrservis.ru/;Недавно у меня появились непонятные высыпания на коже, а также усилилось выпадение волос. Друг посоветовал обратится к дермотовенерологу, так я и сделал. В качестве клиники выбрал именно МедЦетнрСервис , ведь неоднократно обращался сюда к терапевтам при простудных заболеваниях или гриппе. Мне довелось побывать на приеме у достаточно опытного специалиста, а именно Муравейко Юрия Михайловича. После первичного осмотра выяснилось, что все эти симптомы могли возникнуть из-за инфекции, переданной половым путем. Мне пришлось сдать анализ мочи и крови, на основе которых врач и выписал лечение. Я придерживался всем его советам и рекомендациям, и вскоре покраснения начали потихоньку уходить. Вслед за ними прекратили выпадать и волосы. Причем все лечение обошлось мне во вполне адекватную сумму, даже не смотря на то, что помощь была оказана на высшем уровне.;5.0;1498688688.0
556;ChIJ0T2CdayzSkER7Hpi7-L_X9w;Психиатрическая больница №14;3.8;;Врачи молчат о том, как проходит лечение, поговорить с ними и получить какой-то результат невозможно. Только ухудшили состояние пациента. Человек ложился добровольно, но не смог прервать лечение по своему желанию, врачи держали насильно. Атмосфера ужасная.;2.0;1498568045.0
557;ChIJ0T2CdayzSkER7Hpi7-L_X9w;Психиатрическая больница №14;3.8;;да-да,галоперидол свежайший,смирительные рубашки умеренно обоссаные,сервис на высшем уровне кароч)) всем советую это заведение,да-да!;5.0;1508763292.0
558;ChIJ0T2CdayzSkER7Hpi7-L_X9w;Психиатрическая больница №14;3.8;;спишь такой, как вдруг тебя шоком бьют. обслуживание класс!!!!;5.0;1503870673.0
559;ChIJ0T2CdayzSkER7Hpi7-L_X9w;Психиатрическая больница №14;3.8;;"Отличное заведение всем советую! Обслуживание на высшем уровне! Персонал просто класс! 
Ребята советую посетить, не пожалеете!";5.0;1437494469.0
560;ChIJ0T2CdayzSkER7Hpi7-L_X9w;Психиатрическая больница №14;3.8;;Котлету из минтая многие просто выкидывают. На железных решётках кроватей всего лишь 2 старых хлопковых матраса (все бока отлежал). Курить дают мало, всего 1 пачка в день.;2.0;1466832856.0
561;ChIJVeylDshKtUYRbyuuenoRRyQ;Дворца Детского Спорта Физкультурно-оздоровительный Центр;5.0;;;5.0;1327954958.0
562;ChIJr8wJX8hKtUYRcyQx635w9WE;Детская городская поликлиника № 100;4.3;http://dgp104.ru/;;3.0;1487425486.0
563;ChIJr8wJX8hKtUYRcyQx635w9WE;Детская городская поликлиника № 100;4.3;http://dgp104.ru/;;5.0;1390277862.0
564;ChIJr8wJX8hKtUYRcyQx635w9WE;Детская городская поликлиника № 100;4.3;http://dgp104.ru/;;5.0;1319271756.0
565;ChIJJ9tCdEdNtUYR1RcvxVymn5E;Медцентрсервис;4.2;http://medcentrservis.ru/;"Обратилась в эту клинику к дерматологу Муравейко. Во-первых, отвратительная администрация. Я обращаюсь в платные клиники, поскольку мне важно отношение к клиентам. И эта первая, в которой нет банального этикета. Персонал чуть ли не грубит. Сразу портится впечатление. Во-вторых, о клинике узнала через сайт ДокДок, который перенаправил звонок на запись администратору, который сообщил о скидке. Но по приходу в клинику мне выставили обычный чек, а когда сказала, что мне указывали другую цену, администратор чуть ли не наорала, что нужно сообщать об этом заранее. Странно, ведь была проведена запись. В-третьих, я обратилась с проблемой стопы, которую сама не смогла диагностировать, но уже имела какие-то предположения, почитав в интернете соответствующие статьи. ""Врач"" вообще изначально сказал, что у меня мозоль. (Стоит заметить, что невооруженным глазом понятно как выглядит мозоль и то, что у меня, плюс мозоли проходят через 2 недели, а не становятся больше). Я назвала ему САМА варианты того, что у меня может быть и из них он выбрал тот, который показался ему лучше всего подходящим. В-четвёртых, он сказал мне сразу идти к хирургу и удалять бородавки хирургическим путём, но человек, который с ними хоть раз сталкивался, знает, что это вирус и в первую очередь необходимо назначить антибиотики. В-пятых, он осмотрел меня не в специальном месте/стуле/лежанке, а на стуле ПЕРЕД его столом! Здесь я просто в шоке. Хорошо, что я была в носках, а если бы в колготках, то пришлось бы прямо напротив двери снимать все. Итог: сняли деньги за визит в 5 минут, так ещё я в диагнозе неуверенна. В эту клинику никому не советую обращаться, особенно тем, кто, как и я, любит платные клиники за отношение к своим клиентам!";1.0;1512242668.0
566;ChIJJ9tCdEdNtUYR1RcvxVymn5E;Медцентрсервис;4.2;http://medcentrservis.ru/;Нужна была консультация опытного гинеколога, подруга эту клинику порекомендовала, потому что сама туда неоднократно обращалась. Особенно отметила гинеколога Киселёву Татьяну Юрьевну, я именно к ней решила пойти. Специалист она классный и как человек замечательная и внимательная. Провела хороший осмотр, внимательно мои жалобы выслушала и назначила эффективное лечение. Мне очень помогла, поэтому этому врачи большое человеческое спасибо, всем подругам буду ее советовать!;5.0;1510042431.0
567;ChIJJ9tCdEdNtUYR1RcvxVymn5E;Медцентрсервис;4.2;http://medcentrservis.ru/;"Медцентрсервис мне приходилось посещать уже несколько раз. Здесь мне нравиться достойный уровень сервиса и вполне доступные цены.
В этот раз мне нужно было сделать УЗИ почек.
Достаточно быстро приняли и сделали процедуру.
Хорошо также, что у них хорошее, современное оборудование.
И результат анализа я получил уже на следующий день.
Достойная клиника.";5.0;1505364871.0
568;ChIJJ9tCdEdNtUYR1RcvxVymn5E;Медцентрсервис;4.2;http://medcentrservis.ru/;Мне нравится как в этом медицинском центре относятся к своим пациентам, врачи тут обходительные. Я тут пару раз была на консультации у гинеколога, зовут ее Адонина Татьяна Андреевна, и как специалист, и как просто человек она мне очень нравится. Для меня главный критерий компетентности врача это результат лечения, и в случае с Адониной результат был довольно быстрым, так что рекомендую обращаться!;5.0;1511386648.0
569;ChIJJ9tCdEdNtUYR1RcvxVymn5E;Медцентрсервис;4.2;http://medcentrservis.ru/;В эту клинику приходила, чтобы сделать УЗИ органов брюшной полости. У меня проблемы с печенью, поэтому эту процедуру надо проходить регулярно. УЗИ-специалист Владимир Васильевич Труфанов оказался оказался очень внимательным, приятным в общении и вежливым врачом. Дал мне полный отчет состояния моей печени и других органов, любезно ответил на все вопросы. Видно, что он врач опытный. Посещением клиники осталась довольна.;4.0;1501565388.0
570;ChIJbzXD76zFtEYRFX3bj4fsCuc;INVITRO;5.0;https://www.invitro.ru/offices/moscow/clinic.php?ID=24472;;5.0;1449215779.0
571;ChIJbzXD76zFtEYRFX3bj4fsCuc;INVITRO;5.0;https://www.invitro.ru/offices/moscow/clinic.php?ID=24472;;5.0;1446264644.0
572;ChIJn0S2TNu1SkERhoLi1rTWm_s;Госпиталь Для Ветеранов Войн № 2;4.1;http://mosgorzdrav.ru/gvv2;Геронтологическая направленность  работы госпиталя отличает его от обычных больниц - большинство пациентов очень немолоды , болезни их довольно специфические и не только лечить их , но и просто общаться бывает затруднительно . Но опыт работы более 25 лет , постоянный , терпеливый и квалифицированный персонал делают своё дело -  наши пациенты приходят к нам снова и снова !;4.0;1511721028.0
573;ChIJn0S2TNu1SkERhoLi1rTWm_s;Госпиталь Для Ветеранов Войн № 2;4.1;http://mosgorzdrav.ru/gvv2;Огромная благодарность врачам ЛОР отделения Фатахутдинову А.Х.,Клементёнок Т.А,за их профессионализм,чуткое и внимательное отношение к каждому пациенту.Зав.отделением Полубояров А.Т смог создать дружный коллектив,который работает как слаженный механизм.;5.0;1511456205.0
574;ChIJn0S2TNu1SkERhoLi1rTWm_s;Госпиталь Для Ветеранов Войн № 2;4.1;http://mosgorzdrav.ru/gvv2;Очень поганое место , мучают беззащитных стариков , администрация ведет себя по хамски , лифты старые , нумерация перепутанна с этажность в холах стационара, пожарная безопасность отсутствует, санитарные нормы отсутствуют(тараканы в палатах и в столовой). Главврач не справляется с со своими профессиональными задачами !!!!;1.0;1510769837.0
575;ChIJn0S2TNu1SkERhoLi1rTWm_s;Госпиталь Для Ветеранов Войн № 2;4.1;http://mosgorzdrav.ru/gvv2;Сюда очень трудно попасть и место очень долго ждали. Есть магазинчики. Не смотря на то что персонал очень вежливый и почти внимательный, лечение тут плохое(( нянечек нету, мед.сестра одна на всё отделение. хорошо что в палате по 3 человека и есть душ с туалетом в каждой палате. В госпитале действительно бегают тараканы!!!;2.0;1496568685.0
576;ChIJn0S2TNu1SkERhoLi1rTWm_s;Госпиталь Для Ветеранов Войн № 2;4.1;http://mosgorzdrav.ru/gvv2;Просто отвратительно! За неделю ничего не сделано, моя бабушке 90 лет, плевать все хотели там на беззащитных стариков! В отделении Тараканы!!! За 10 дней взяли только кровь... они там заброшены.. я буду выяснять и ругаться! Бабушку мы забераем- это издевательство над стариками!;1.0;1477902444.0
577;ChIJ2eJqv0pNtUYRS8Kq9tRGZNw;Центр В.И.Дикуля;3.8;http://www.dikul.net/;Как и все частные центры специализируется на выкачивании денег, все надо уточнять, по десять раз что бы точно понимать когда начинается лапша и выкачка денег;1.0;1512307772.0
578;ChIJ2eJqv0pNtUYRS8Kq9tRGZNw;Центр В.И.Дикуля;3.8;http://www.dikul.net/;Поехал в эту клинику только потому, что она ближайшая к дому, очень сильно прихватило спину, и надо было срочно что-то делать, чтобы снять боль. Позвонил, объяснил ситуацию, сказали приезжайте через час, видимо было окно в расписании. Обслуживанием доволен, мне помогли снять болевой синдром и порекомендовали пройти обследование, МРТ показало маленькую грыжу в поясничном отделе позвоночника. Сейчас прохожу тут же лечение, ничего экстремального, процедуры, ЛФК и массаж, под нож ложиться никто не предлагает. Острой боли уже нет, пока еще немного чувствую дискомфорт, но до окончания курса лечения еще далеко, так что верю в отличный результат.;5.0;1483821400.0
579;ChIJ2eJqv0pNtUYRS8Kq9tRGZNw;Центр В.И.Дикуля;3.8;http://www.dikul.net/;Был приятно удивлен тем, что цены на МРТ не завышены, как в других заведениях. В рамках обследования была необходимость пройти данное исследование, причем несколько видов. Выбирал между несколькими клиниками, но в центре Дикуля в Марьино оказались цены самые вменяемые. Заплатил почти в два раза меньше, чем рассчитывал, при этом исследования очень точные, а персонал отлично квалифицирован.;5.0;1477831303.0
580;ChIJ2eJqv0pNtUYRS8Kq9tRGZNw;Центр В.И.Дикуля;3.8;http://www.dikul.net/;Может быть это и хорошая клиника для тех, у кого серьезные проблемы, но для тех, у кого таких проблем нет - это развод на деньги, на сдачу кучи по сути ненужных анализов и пр.;3.0;1489482535.0
581;ChIJ2eJqv0pNtUYRS8Kq9tRGZNw;Центр В.И.Дикуля;3.8;http://www.dikul.net/;Делал мрт содрали 2-ю цену хотя перед этим по телефону говорили совсем другое. Короче будьте бдительны.;1.0;1491551986.0
582;ChIJcY5RQ0dKtUYRfsAuuGFz_hg;Камелот;4.3;https://www.wildberries.ru/brands/camelot;Цена - Качества полностью соответствуют друг другу. Одной пары обуви хватает на один сезон. Но из-за низкой цены не жалко выкинуть. Ассортимент огромнейший.;4.0;1345930602.0
583;ChIJcY5RQ0dKtUYRfsAuuGFz_hg;Камелот;4.3;https://www.wildberries.ru/brands/camelot;;5.0;1366126751.0
584;ChIJcY5RQ0dKtUYRfsAuuGFz_hg;Камелот;4.3;https://www.wildberries.ru/brands/camelot;;4.0;1290015966.0
585;ChIJh3jFTco0tUYRldSA4lsbtaE;"Морозовская Детская Клиническая Больница, Филиал № 2 ""Измайловская больница""";3.9;http://морозовская.рф/;После объединения  с Морозовской больницей в 3-ю детскую не дозвониться. Старые телефоны больницы не отвечают. В Морозовской переводят вызов  в никуда... никакой информации. Хотели попасть  с ребенком в  отделение платных услуг, так  ответа и не дождались. Очень не удобно.;1.0;1476874796.0
586;ChIJh3jFTco0tUYRldSA4lsbtaE;"Морозовская Детская Клиническая Больница, Филиал № 2 ""Измайловская больница""";3.9;http://морозовская.рф/;"К концу 2015 года в больнице осталось только 2 отделения - неонатологии, все оборудование вывезено, врачей либо сократили, либо перевели. Самой Измайловской больницы как таковой больше не существует. Теперь она-третий филиал Морозовской больницы.
Землю, на которой больничные призраки-корпуса, давно продали кому-то.
Ужасно обидно, что мы лишились такой замечательной больницы с таким функционалом и блестящим персоналом.
Тот, кто это все провернул, просто конченные гады.";5.0;1465852436.0
